date,open,high,low,close,volume
2019-05-18,6036.41,6125.67,5888.7,6007.19,3763526203.0
2019-05-19,6101.49,6305.18,6082.0,6193.59,1646321973.0
2019-05-20,6390.45,6603.0,6299.09,6451.05,14665930329.0
2019-05-21,6362.33,6389.53,6166.74,6278.14,2625239013.0
2019-05-22,5996.76,6132.49,5944.56,6038.52,5166348889.0
2019-05-23,6084.68,6178.61,5996.56,6087.58,1597529674.0
2019-05-24,5985.36,5985.36,5917.98,5951.67,3590506470.0
2019-05-25,5913.12,6058.41,5898.33,5978.37,393236490.0
2019-05-26,5942.87,6144.72,5793.73,5969.23,651562306.0
2019-05-27,5994.25,6129.03,5808.64,5968.84,2183684613.0
2019-05-28,6098.57,6116.8,5957.01,6036.91,2155974260.0
2019-05-29,5910.77,5931.88,5702.74,5817.31,2759398641.0
2019-05-30,5950.58,6006.55,5700.05,5853.3,6706411093.0
2019-05-31,5942.96,5972.15,5783.68,5877.91,151718956.0
2019-06-01,5794.51,5858.0,5794.51,5826.26,298102730.0
2019-06-02,5842.97,5923.72,5842.97,5883.34,1814334531.0
2019-06-03,6151.56,6290.06,6070.54,6180.3,433948973.0
2019-06-04,5939.26,6201.82,5849.49,6025.65,204194953984.0
2019-06-05,6425.41,6514.07,6229.5,6371.79,2792795781.0
2019-06-06,6362.67,6364.75,6279.11,6321.93,1147204576.0
2019-06-07,5902.66,6018.71,5902.66,5960.68,596475932.0
2019-06-08,6583.73,6654.02,6338.52,6496.27,630142143.0
2019-06-09,6531.28,6769.37,6425.82,6597.59,1357781903.0
2019-06-10,6291.82,6437.89,6179.95,6308.92,1538889797.0
2019-06-11,6678.53,6774.01,6493.92,6633.97,657507860.0
2019-06-12,6439.9,6495.0,6421.27,6458.14,868379072.0
2019-06-13,6712.02,6900.82,6554.83,6727.82,9855626842.0
2019-06-14,6434.14,6709.68,6386.13,6547.91,10501551384.0
2019-06-15,6480.87,6581.19,6431.85,6506.52,1927211143.0
2019-06-16,6892.25,6974.93,6665.07,6820.0,177190440.0
2019-06-17,6991.27,6991.27,6847.74,6919.5,2981720877.0
2019-06-18,6929.41,6995.25,6911.69,6953.47,13729914137.0
2019-06-19,6777.23,6866.18,6729.84,6798.01,10446053045.0
2019-06-20,7072.99,7082.54,6949.71,7016.13,4041247358.0
2019-06-21,7279.42,7279.42,7086.29,7182.85,11379860487.0
2019-06-22,7090.36,7267.7,7046.39,7157.04,1464463483.0
2019-06-23,7284.07,7430.88,7172.21,7301.55,3478658132.0
2019-06-24,7247.99,7284.38,7041.99,7163.19,489808395.0
2019-06-25,7644.08,7700.24,7521.14,7610.69,2113984846.0
2019-06-26,7028.71,7109.72,7028.71,7069.22,10044551027.0
2019-06-27,7536.18,7648.79,7346.96,7497.88,566045692.0
2019-06-28,7620.54,7832.17,7602.3,7717.23,377178972.0
2019-06-29,7687.27,7779.93,7588.34,7684.13,1592275969.0
2019-06-30,7548.19,7740.51,7338.31,7539.41,980633390.0
2019-07-01,7610.37,7675.0,7320.09,7497.54,3652264712.0
2019-07-02,7876.74,8097.19,7679.97,7888.58,699485243.0
2019-07-03,7346.0,7540.16,7282.62,7411.39,18185708475.0
2019-07-04,7456.62,7581.03,7456.62,7518.83,199605567.0
2019-07-05,7783.03,7840.05,7496.42,7668.23,9056123481.0
2019-07-06,8003.17,8167.33,8003.17,8085.25,438190420.0
2019-07-07,7862.57,8012.37,7759.53,7885.95,93211298.0
2019-07-08,7496.02,7596.01,7496.02,7546.02,1966757075.0
2019-07-09,7777.36,7890.46,7496.06,7693.26,937728755.0
2019-07-10,7647.94,7718.17,7593.4,7655.79,259446717.0
2019-07-11,7520.42,7774.1,7356.83,7565.47,109731071.0
2019-07-12,7893.12,8148.39,7726.04,7937.22,1345097194.0
2019-07-13,7438.71,7457.23,7213.49,7335.36,5864714591.0
2019-07-14,8057.94,8230.48,7850.82,8040.65,3248980040.0
2019-07-15,7808.44,7899.56,7582.4,7740.98,1464042028.0
2019-07-16,7851.85,7922.92,7535.28,7729.1,2743291675.0
2019-07-17,7460.52,7460.52,7228.5,7344.51,1276761788.0
2019-07-18,7378.35,7612.4,7246.21,7429.31,154793786.0
2019-07-19,7207.08,7207.08,6972.25,7089.67,155809423.0
2019-07-20,7063.13,7405.34,6994.59,7199.97,961060567.0
2019-07-21,7403.3,7567.62,7312.29,7439.95,1016532027.0
2019-07-22,7601.68,7607.16,7359.24,7483.2,4598477807.0
2019-07-23,6741.03,6969.87,6634.83,6802.35,3961500532.0
2019-07-24,6837.68,7076.54,6724.08,6900.31,3124678935.0
2019-07-25,6793.76,6976.99,6718.66,6847.83,820152334.0
2019-07-26,6510.88,6543.31,6420.22,6481.76,155872279.0
2019-07-27,6810.85,6941.67,6713.71,6827.69,2270627548.0
2019-07-28,6552.11,6682.83,6303.61,6493.22,2661787222.0
2019-07-29,6595.27,6647.39,6338.02,6492.7,33285392.0
2019-07-30,6356.04,6471.62,6152.5,6312.06,338650025.0
2019-07-31,6163.55,6235.72,6163.55,6199.63,414932049.0
2019-08-01,6392.51,6392.51,6182.55,6287.53,1380401488.0
2019-08-02,6103.09,6291.53,6030.72,6161.13,342127224.0
2019-08-03,6031.32,6274.5,5959.47,6116.99,1064624910.0
2019-08-04,5894.59,5968.51,5894.59,5931.55,811512048.0
2019-08-05,5997.83,6140.07,5825.25,5982.66,865143111.0
2019-08-06,6022.25,6231.19,6002.3,6116.75,370099656.0
2019-08-07,5707.03,5821.54,5707.03,5764.29,410136913.0
2019-08-08,5796.29,5918.58,5767.46,5843.02,208735490.0
2019-08-09,5312.07,5423.44,5294.31,5358.88,1840882723.0
2019-08-10,5574.35,5652.63,5449.77,5551.2,2418620453.0
2019-08-11,5270.02,5270.02,5204.12,5237.07,318868278.0
2019-08-12,5202.37,5202.37,5109.94,5156.15,9780228423.0
2019-08-13,5153.66,5334.82,5071.37,5203.1,615106676.0
2019-08-14,5437.33,5528.51,5437.33,5482.92,9658987612.0
2019-08-15,5448.29,5448.29,5331.49,5389.89,366504908.0
2019-08-16,5145.13,5316.0,5145.13,5230.57,45348792.0
2019-08-17,4995.88,5009.36,4832.91,4921.13,1711022092.0
2019-08-18,5020.55,5204.0,4959.17,5081.58,1342056820.0
2019-08-19,5208.21,5208.21,5042.32,5125.27,961654573.0
2019-08-20,5064.68,5222.96,4970.7,5096.83,344471084.0
2019-08-21,4747.31,4856.02,4661.31,4758.67,847425038.0
2019-08-22,4913.03,4913.03,4836.72,4874.88,410065154.0
2019-08-23,4971.13,4997.89,4909.63,4953.76,555184702.0
2019-08-24,5012.03,5129.21,4968.4,5048.8,3057641369.0
2019-08-25,4609.78,4668.52,4531.24,4599.88,1129956897.0
2019-08-26,4955.58,5026.09,4794.44,4910.27,2121228563.0
2019-08-27,4834.65,5020.93,4828.68,4924.8,595149292.0
2019-08-28,4887.57,5033.44,4887.57,4960.51,500683157.0
2019-08-29,4909.02,4962.85,4871.69,4917.27,147196058.0
2019-08-30,4808.44,4912.17,4808.44,4860.3,473682487.0
2019-08-31,4699.8,4759.63,4578.58,4669.11,5630172.0
2019-09-01,4433.33,4554.52,4414.73,4484.62,336741101.0
2019-09-02,4655.8,4751.78,4584.9,4668.34,718583481.0
2019-09-03,4758.31,4847.33,4758.31,4802.82,1884937256.0
2019-09-04,4848.06,4943.05,4734.29,4838.67,539021086.0
2019-09-05,4595.18,4789.66,4544.05,4666.85,1354897859.0
2019-09-06,4528.38,4633.26,4528.38,4580.82,30509320.0
2019-09-07,4514.41,4673.24,4514.41,4593.83,735626180.0
2019-09-08,4570.08,4620.43,4356.61,4488.52,64423158.0
2019-09-09,4499.57,4621.16,4499.57,4560.36,130513463.0
2019-09-10,4829.62,4884.88,4694.48,4789.68,603535854.0
2019-09-11,4400.63,4464.95,4400.63,4432.79,5420538995.0
2019-09-12,4718.11,4889.82,4696.65,4793.24,1395073954.0
2019-09-13,4500.67,4531.65,4466.5,4499.08,822107289.0
2019-09-14,4772.34,4917.56,4640.55,4779.05,777520148.0
2019-09-15,4515.59,4537.01,4333.94,4435.47,274800451.0
2019-09-16,4796.81,4829.38,4596.52,4712.95,354870308.0
2019-09-17,4591.61,4643.46,4438.19,4540.83,1525592959.0
2019-09-18,4483.69,4553.62,4377.29,4465.45,100729669.0
2019-09-19,4635.34,4719.15,4568.25,4643.7,1961531850.0
2019-09-20,4731.95,4885.26,4633.4,4759.33,450574025.0
2019-09-21,4574.01,4623.6,4363.68,4493.64,2787551060.0
2019-09-22,4407.53,4466.18,4312.76,4389.47,3419993850.0
2019-09-23,4594.8,4709.88,4450.74,4580.31,65833150.0
2019-09-24,4589.41,4730.01,4548.31,4639.16,338713447.0
2019-09-25,4668.23,4842.21,4666.68,4754.44,224695715.0
2019-09-26,4880.72,4880.72,4723.58,4802.15,53471808.0
2019-09-27,4645.2,4727.96,4632.19,4680.07,172312301.0
2019-09-28,4990.92,5027.89,4976.94,5002.41,31554418376.0
2019-09-29,4739.07,4844.85,4739.07,4791.96,2020102613.0
2019-09-30,4775.95,4796.05,4628.83,4712.44,14345117854.0
2019-10-01,4452.13,4583.13,4452.13,4517.63,2798897351.0
2019-10-02,4783.15,4796.62,4643.57,4720.09,264579389.0
2019-10-03,4646.95,4853.95,4575.63,4714.79,452715308.0
2019-10-04,4987.26,4987.26,4851.91,4919.59,1933331512.0
2019-10-05,4898.86,4933.39,4775.1,4854.24,1535195980.0
2019-10-06,4598.65,4675.98,4598.65,4637.32,333387482.0
2019-10-07,4810.58,4827.69,4768.21,4797.95,81844737.0
2019-10-08,4853.65,5009.55,4771.04,4890.29,108581688823.0
2019-10-09,4937.29,5098.04,4905.3,5001.67,629533721.0
2019-10-10,5014.65,5062.36,4824.89,4943.63,473640129.0
2019-10-11,4859.04,4920.53,4835.2,4877.86,907465596.0
2019-10-12,4778.03,4890.07,4704.93,4797.5,527098285.0
2019-10-13,4764.41,4873.72,4764.41,4819.06,902899748.0
2019-10-14,4868.24,4943.46,4838.77,4891.11,5121360369.0
2019-10-15,4502.83,4502.83,4455.46,4479.15,609325996.0
2019-10-16,4542.1,4604.82,4529.39,4567.11,126812120.0
2019-10-17,4539.2,4539.2,4425.07,4482.13,561756198.0
2019-10-18,4648.58,4648.58,4575.51,4612.05,351725170.0
2019-10-19,4603.77,4808.56,4531.66,4670.11,5886239120.0
2019-10-20,4320.63,4431.93,4320.63,4376.28,3965640939.0
2019-10-21,4191.42,4191.42,4122.76,4157.09,791079824.0
2019-10-22,4390.31,4453.21,4365.23,4409.22,97175899.0
2019-10-23,4459.39,4638.55,4459.39,4548.97,103281094.0
2019-10-24,4418.12,4476.84,4418.12,4447.48,651840983.0
2019-10-25,4401.13,4500.45,4267.57,4384.01,1034412070.0
2019-10-26,4306.94,4379.57,4132.4,4255.99,348742862.0
2019-10-27,4009.59,4100.17,4009.59,4054.88,291305123.0
2019-10-28,4153.78,4288.1,4150.94,4219.52,240565652.0
2019-10-29,3983.36,3983.36,3939.36,3961.36,552193753.0
2019-10-30,4335.27,4382.37,4201.94,4292.15,15656755.0
2019-10-31,4067.52,4115.17,3990.76,4052.97,104417865.0
2019-11-01,3895.74,3899.53,3808.94,3854.23,207365616.0
2019-11-02,3826.74,3876.7,3798.63,3837.66,3166394165.0
2019-11-03,3859.63,3901.7,3738.57,3820.13,148683413.0
2019-11-04,3703.51,3779.94,3665.25,3722.6,643004714.0
2019-11-05,3812.25,3885.31,3812.25,3848.78,687490981.0
2019-11-06,3778.05,3826.97,3660.54,3743.76,3478489609.0
2019-11-07,3645.57,3727.28,3587.37,3657.32,3344810469.0
2019-11-08,3998.54,4026.83,3819.17,3923.0,467975678.0
2019-11-09,3692.97,3744.83,3685.85,3715.34,253241406.0
2019-11-10,3838.59,3867.93,3681.89,3774.91,193296873.0
2019-11-11,3661.77,3678.04,3520.83,3599.44,368808185.0
2019-11-12,3677.66,3736.04,3677.66,3706.85,279272329.0
2019-11-13,3741.88,3780.49,3615.05,3697.77,1242028009.0
2019-11-14,3404.21,3468.09,3358.6,3413.35,1027403549.0
2019-11-15,3919.52,3965.49,3744.79,3855.14,1341743301.0
2019-11-16,3780.8,3820.72,3756.01,3788.36,3685161302.0
2019-11-17,3609.42,3649.8,3499.17,3574.49,9191034329.0
2019-11-18,3491.39,3546.88,3445.15,3496.01,683085894.0
2019-11-19,3611.15,3756.49,3545.32,3650.9,2969567918.0
2019-11-20,3574.51,3665.96,3570.08,3618.02,339080935.0
2019-11-21,3615.57,3731.75,3521.03,3626.39,3419993628.0
2019-11-22,3623.11,3685.22,3487.7,3586.46,2857503004.0
2019-11-23,3628.67,3655.98,3570.99,3613.49,2651878888.0
2019-11-24,3766.03,3831.61,3644.05,3737.83,675782826.0
2019-11-25,3616.68,3757.5,3539.39,3648.44,216157911.0
2019-11-26,3462.73,3504.52,3426.09,3465.3,72962954.0
2019-11-27,3681.6,3800.72,3681.6,3741.16,557974433.0
2019-11-28,3755.45,3775.12,3641.58,3708.35,5919148749.0
2019-11-29,3956.65,3956.65,3859.93,3908.29,373593512.0
2019-11-30,3391.5,3422.5,3385.86,3404.18,1932540491.0
2019-12-01,3505.01,3579.42,3505.01,3542.22,2111735280.0
2019-12-02,3245.96,3325.13,3245.96,3285.54,389059940.0
2019-12-03,3555.35,3590.65,3476.93,3533.79,4286424697.0
2019-12-04,3464.65,3481.19,3417.19,3449.19,7573458.0
2019-12-05,3754.88,3811.73,3612.53,3712.13,94822464.0
2019-12-06,3404.98,3516.63,3361.04,3438.84,150015108.0
2019-12-07,3377.58,3377.58,3329.76,3353.67,172819674.0
2019-12-08,3524.8,3572.84,3424.14,3498.49,975997713.0
2019-12-09,3332.25,3427.66,3284.41,3356.03,907778148.0
2019-12-10,3632.68,3730.9,3521.27,3626.08,1057291918.0
2019-12-11,3346.89,3381.03,3346.89,3363.96,1426282698.0
2019-12-12,3577.62,3624.56,3544.28,3584.42,139698800.0
2019-12-13,3397.29,3440.62,3251.92,3346.27,93043726.0
2019-12-14,3520.99,3632.09,3432.15,3532.12,1043442149.0
2019-12-15,3847.02,3882.82,3708.12,3795.47,222679096.0
2019-12-16,3699.15,3774.84,3596.86,3685.85,54081507.0
2019-12-17,3534.24,3586.13,3534.24,3560.18,2436279549.0
2019-12-18,3669.61,3723.02,3592.47,3657.75,4576944225.0
2019-12-19,3672.26,3710.99,3631.77,3671.38,5806608664.0
2019-12-20,3768.84,3820.25,3748.12,3784.18,739807267.0
2019-12-21,3549.25,3695.12,3513.06,3604.09,1421790457.0
2019-12-22,3835.02,3880.07,3815.61,3847.84,4317961934.0
2019-12-23,3462.3,3580.02,3462.3,3521.16,210330361.0
2019-12-24,3706.88,3874.58,3660.11,3767.34,2898731072.0
2019-12-25,3779.12,3828.45,3755.3,3791.88,824266772.0
2019-12-26,3900.8,4047.18,3815.62,3931.4,2137883026.0
2019-12-27,3937.86,3987.56,3756.35,3871.96,714797390.0
2019-12-28,3702.66,3791.46,3650.87,3721.16,3764561060.0
2019-12-29,3832.02,3832.02,3761.75,3796.88,750506443.0
2019-12-30,3951.8,3997.96,3896.1,3947.03,57760528.0
2019-12-31,3974.52,4003.88,3880.78,3942.33,4709587504.0
2020-01-01,3854.2,3941.09,3841.99,3891.54,128479301.0
2020-01-02,3960.82,3960.82,3866.76,3913.79,3479628600.0
2020-01-03,4019.11,4131.92,3896.63,4014.28,463224538.0
2020-01-04,3933.4,3933.4,3864.52,3898.96,3091919214.0
2020-01-05,3942.32,4056.2,3871.23,3963.71,2904817523.0
2020-01-06,4250.85,4293.66,4250.85,4272.26,1009418215.0
2020-01-07,3799.37,3848.25,3698.05,3773.15,1135886637.0
2020-01-08,3700.18,3879.8,3669.2,3774.5,999518734.0
2020-01-09,4079.18,4133.02,4033.4,4083.21,25895654.0
2020-01-10,3896.53,3972.38,3896.53,3934.46,635430914.0
2020-01-11,3971.93,4035.94,3867.65,3951.79,100004663.0
2020-01-12,3984.85,3999.07,3820.67,3909.87,691663377.0
2020-01-13,3937.99,4031.15,3856.05,3943.6,96679267.0
2020-01-14,4202.68,4203.85,4096.1,4149.97,91135940.0
2020-01-15,4094.9,4139.91,4047.35,4093.63,6012549717.0
2020-01-16,4089.44,4208.32,3971.93,4090.12,2706007335.0
2020-01-17,3883.88,3925.37,3710.92,3818.15,543543899.0
2020-01-18,3921.3,3924.52,3797.62,3861.07,725692908.0
2020-01-19,3715.21,3769.29,3577.14,3673.21,381497719.0
2020-01-20,3866.14,3961.47,3834.34,3897.9,1309137178.0
2020-01-21,4115.65,4172.38,4044.12,4108.25,203334182.0
2020-01-22,4065.25,4138.42,4065.25,4101.84,2505957983.0
2020-01-23,3989.79,4061.38,3936.14,3998.76,388889526.0
2020-01-24,4012.62,4089.17,3941.13,4015.15,305043909.0
2020-01-25,3969.79,3969.79,3925.87,3947.83,596006746.0
2020-01-26,4133.0,4134.06,4003.03,4068.55,239496376.0
2020-01-27,4138.84,4254.91,4051.13,4153.02,959048999.0
2020-01-28,3793.4,3953.12,3782.92,3868.02,263639675.0
2020-01-29,4113.21,4139.19,3969.88,4054.53,1201269667.0
2020-01-30,4104.02,4273.54,4042.85,4158.2,3714721516.0
2020-01-31,3971.32,3973.6,3930.51,3952.06,205349103.0
2020-02-01,4002.41,4156.83,4002.41,4079.62,500389659.0
2020-02-02,4294.72,4418.5,4205.62,4312.06,1224982781.0
2020-02-03,4008.45,4008.45,3862.57,3935.51,321238583.0
2020-02-04,3937.01,4041.51,3937.01,3989.26,1248319826.0
2020-02-05,3839.34,3883.47,3818.72,3851.1,1440959195.0
2020-02-06,3925.97,4064.06,3848.92,3956.49,3201948557.0
2020-02-07,4081.71,4083.98,3949.27,4016.63,255706610.0
2020-02-08,4043.29,4091.82,3877.04,3984.43,155238065.0
2020-02-09,3786.04,3901.35,3751.01,3826.18,404865158.0
2020-02-10,3916.16,4069.93,3895.84,3982.88,151223440.0
2020-02-11,4177.35,4260.56,4051.86,4156.21,1513607103.0
2020-02-12,3968.07,4080.01,3908.42,3994.22,114162735.0
2020-02-13,4091.67,4124.46,4002.94,4063.7,21679881787.0
2020-02-14,3860.7,4000.95,3860.7,3930.83,4593837244.0
2020-02-15,3977.64,4138.06,3935.61,4036.83,672494244.0
2020-02-16,4039.39,4067.0,3952.0,4009.5,2431704079.0
2020-02-17,3813.89,3915.01,3801.56,3858.29,56982485.0
2020-02-18,4039.36,4039.36,3980.07,4009.72,29297398808.0
2020-02-19,3783.04,3958.34,3743.73,3851.04,274971842.0
2020-02-20,3865.83,3922.5,3865.83,3894.16,557010968.0
2020-02-21,4046.73,4051.74,3883.47,3967.6,41277248.0
2020-02-22,3939.25,4010.38,3889.28,3949.83,1385837897.0
2020-02-23,3849.57,3876.38,3760.75,3818.57,127111878.0
2020-02-24,4018.32,4159.48,3980.49,4069.99,777870157.0
2020-02-25,4012.78,4021.89,3968.54,3995.22,294917679.0
2020-02-26,3838.41,3879.49,3728.52,3804.0,132299419.0
2020-02-27,3677.64,3795.18,3615.1,3705.14,198992319.0
2020-02-28,3893.94,3942.17,3744.58,3843.37,930918491.0
2020-02-29,3874.36,3894.14,3822.66,3858.4,96785711.0
2020-03-01,3943.24,4069.47,3852.14,3960.8,214506435.0
2020-03-02,3911.69,3986.23,3819.16,3902.69,1777344851.0
2020-03-03,3791.7,3882.33,3677.86,3780.1,32457760214.0
2020-03-04,3954.64,4076.93,3939.59,4008.26,1334061467.0
2020-03-05,4012.32,4102.72,3953.27,4027.99,163852278.0
2020-03-06,4074.56,4214.95,3985.53,4100.24,372074913.0
2020-03-07,3997.46,4123.72,3903.01,4013.36,672989578.0
2020-03-08,4340.4,4365.14,4225.93,4295.54,377844082.0
2020-03-09,3836.03,3884.24,3793.18,3838.71,2458225980.0
2020-03-10,4340.38,4340.38,4213.53,4276.96,873535051.0
2020-03-11,4132.73,4228.36,4105.89,4167.12,2444545099.0
2020-03-12,4350.04,4417.89,4311.63,4364.76,388177813.0
2020-03-13,4351.68,4352.7,4251.9,4302.3,4512011110.0
2020-03-14,4490.7,4601.35,4363.54,4482.44,477944457.0
2020-03-15,4336.45,4357.51,4299.11,4328.31,141925412.0
2020-03-16,4204.18,4374.57,4186.74,4280.66,15848858382.0
2020-03-17,4632.1,4694.31,4607.61,4650.96,38867101.0
2020-03-18,4428.88,4530.71,4409.02,4469.87,196810624.0
2020-03-19,4568.48,4568.48,4509.12,4538.8,231035830.0
2020-03-20,4647.81,4738.74,4628.68,4683.71,25296090171.0
2020-03-21,4459.92,4498.71,4286.03,4392.37,8770680090.0
2020-03-22,4622.36,4714.51,4465.5,4590.01,5447171357.0
2020-03-23,4421.85,4497.06,4403.27,4450.17,350454413.0
2020-03-24,4515.59,4582.52,4432.97,4507.75,21762938919.0
2020-03-25,4589.26,4603.46,4451.71,4527.59,987285822.0
2020-03-26,4410.54,4460.52,4227.34,4343.93,2446356879.0
2020-03-27,4435.19,4604.49,4388.04,4496.27,735361052.0
2020-03-28,4808.88,4926.21,4753.65,4839.93,518708295.0
2020-03-29,4715.81,4850.44,4643.76,4747.1,381074307.0
2020-03-30,4519.43,4724.31,4483.22,4603.77,404136443.0
2020-03-31,4707.17,4713.31,4664.18,4688.74,1373281908.0
2020-04-01,4666.6,4670.64,4531.94,4601.29,952904815.0
2020-04-02,4819.45,4976.43,4708.34,4842.39,522440920.0
2020-04-03,4693.35,4757.99,4539.43,4648.71,5258175427.0
2020-04-04,4716.75,4779.92,4605.62,4692.77,6367501.0
2020-04-05,4811.72,4923.99,4747.57,4835.78,1170064729.0
2020-04-06,4473.55,4597.78,4473.55,4535.67,1596889818.0
2020-04-07,4894.43,4941.22,4766.35,4853.78,3039515411.0
2020-04-08,4499.94,4531.9,4342.13,4437.01,493781021.0
2020-04-09,4870.93,4909.73,4760.24,4834.99,744159961.0
2020-04-10,4478.56,4670.99,4462.26,4566.63,2394327947.0
2020-04-11,4531.89,4705.54,4462.31,4583.92,5119539310.0
2020-04-12,4337.16,4414.77,4337.16,4375.97,349312013.0
2020-04-13,4584.59,4646.18,4497.25,4571.71,820966866.0
2020-04-14,4571.23,4593.59,4456.03,4524.81,6847658439.0
2020-04-15,4510.21,4683.22,4479.92,4581.57,22921014.0
2020-04-16,4679.64,4679.64,4575.55,4627.59,197918923.0
2020-04-17,4787.57,4877.31,4676.62,4776.96,5048636861.0
2020-04-18,4711.68,4802.11,4550.18,4676.14,2900395777.0
2020-04-19,4752.95,4752.95,4608.29,4680.62,1240837502.0
2020-04-20,4402.65,4601.56,4352.85,4477.21,291030068.0
2020-04-21,4546.47,4608.13,4341.18,4474.66,152990769.0
2020-04-22,4778.6,4852.3,4778.6,4815.45,238260752.0
2020-04-23,4392.55,4459.19,4363.67,4411.43,5940504934.0
2020-04-24,4840.57,4910.75,4636.19,4773.47,228708559.0
2020-04-25,4532.33,4589.0,4330.7,4459.85,688842680.0
2020-04-26,4459.01,4491.05,4424.69,4457.87,192526962.0
2020-04-27,4583.22,4590.58,4541.49,4566.03,2128120028.0
2020-04-28,4639.02,4642.25,4559.18,4600.72,270118044.0
2020-04-29,4447.17,4519.98,4257.52,4388.75,527799607.0
2020-04-30,4326.24,4409.23,4326.24,4367.73,49313698.0
2020-05-01,4430.49,4453.07,4299.35,4376.21,55222174.0
2020-05-02,4414.65,4533.76,4302.17,4417.96,633341420.0
2020-05-03,4442.92,4476.24,4427.19,4451.72,86466424.0
2020-05-04,4360.38,4461.66,4285.73,4373.7,14957863123.0
2020-05-05,4407.96,4458.88,4353.78,4406.33,29101729.0
2020-05-06,4615.08,4654.79,4413.94,4534.36,194486085.0
2020-05-07,4375.41,4419.77,4314.21,4366.99,667147767.0
2020-05-08,4431.99,4449.59,4256.58,4353.08,378936387.0
2020-05-09,4049.28,4191.38,4012.09,4101.74,125927324.0
2020-05-10,3986.49,3992.71,3909.44,3951.07,157844977.0
2020-05-11,4338.63,4338.63,4287.99,4313.31,151231708.0
2020-05-12,4265.4,4299.56,4170.55,4235.06,437330895.0
2020-05-13,4212.78,4246.14,4143.53,4194.84,12636159632.0
2020-05-14,4349.0,4447.17,4228.34,4337.75,764055434.0
2020-05-15,4335.98,4381.16,4167.37,4274.27,4028065042.0
2020-05-16,4440.57,4456.18,4312.15,4384.17,1468132544.0
2020-05-17,4175.39,4324.92,4153.96,4239.44,3663933698.0
2020-05-18,4251.35,4277.19,4108.58,4192.88,10374883.0
2020-05-19,4375.3,4503.13,4277.65,4390.39,439700863.0
2020-05-20,4229.75,4338.58,4205.09,4271.84,4947017790.0
2020-05-21,4461.68,4461.68,4356.86,4409.27,296158300.0
2020-05-22,4250.83,4311.97,4212.86,4262.42,9842576296.0
2020-05-23,4306.76,4332.59,4175.99,4254.29,6492925848.0
2020-05-24,4350.72,4463.57,4321.0,4392.29,347378475.0
2020-05-25,4304.73,4444.75,4304.73,4374.74,330449765.0
2020-05-26,4433.29,4466.37,4401.82,4434.09,153775991.0
2020-05-27,4255.53,4424.01,4225.37,4324.69,273648394.0
2020-05-28,4147.77,4148.46,4063.52,4105.99,110754284.0
2020-05-29,4234.0,4314.67,4229.87,4272.27,1338118228.0
2020-05-30,4397.69,4475.15,4340.1,4407.63,79122152.0
2020-05-31,4229.27,4320.7,4229.27,4274.99,1736435905.0
2020-06-01,4234.75,4354.9,4187.5,4271.2,1798519625.0
2020-06-02,4499.19,4512.66,4385.53,4449.1,57922417.0
2020-06-03,4141.27,4267.93,4131.67,4199.8,7141414009.0
2020-06-04,4140.32,4191.95,4040.24,4116.1,1505854256.0
2020-06-05,4368.36,4368.36,4281.1,4324.73,2140445815.0
2020-06-06,4275.84,4283.06,4207.55,4245.3,222188151.0
2020-06-07,4259.82,4321.12,4093.83,4207.47,1758460048.0
2020-06-08,4286.94,4424.06,4286.06,4355.06,3733664127.0
2020-06-09,4382.18,4494.05,4358.59,4426.32,592544575.0
2020-06-10,4446.03,4446.03,4393.96,4419.99,13792583690.0
2020-06-11,4528.19,4567.9,4411.22,4489.56,728998752.0
2020-06-12,4720.59,4782.89,4605.88,4694.39,3764098902.0
2020-06-13,4443.92,4498.76,4331.24,4415.0,1051608041.0
2020-06-14,4514.14,4632.4,4426.97,4529.68,1625092984.0
2020-06-15,4400.1,4483.94,4400.1,4442.02,54846825.0
2020-06-16,4477.42,4477.42,4377.31,4427.37,1169917785.0
2020-06-17,4485.07,4565.76,4340.71,4453.23,221917027.0
2020-06-18,4482.38,4615.96,4358.57,4487.26,187157656.0
2020-06-19,4616.19,4616.19,4539.3,4577.74,9087385200.0
2020-06-20,4839.52,4956.41,4786.48,4871.44,480563355.0
2020-06-21,4396.29,4478.66,4386.86,4432.76,146643904.0
2020-06-22,4494.74,4494.74,4436.67,4465.71,384466663.0
2020-06-23,4613.11,4618.84,4499.05,4558.95,93480424.0
2020-06-24,4666.64,4703.92,4623.77,4663.84,5638838416.0
2020-06-25,4603.66,4778.98,4566.38,4672.68,230810709.0
2020-06-26,4741.22,4883.85,4707.91,4795.88,1448001358.0
2020-06-27,4316.65,4326.71,4252.96,4289.84,5001042414.0
2020-06-28,4312.58,4355.16,4309.83,4332.5,308791760.0
2020-06-29,4656.41,4710.37,4478.77,4594.57,1452448364.0
2020-06-30,4937.21,4937.21,4845.21,4891.21,139540860.0
2020-07-01,4584.18,4620.09,4437.53,4528.81,25670744164.0
2020-07-02,4321.82,4401.39,4284.79,4343.09,2671653641.0
2020-07-03,4881.69,4920.73,4731.19,4825.96,492194896.0
2020-07-04,4752.22,4842.26,4719.0,4780.63,206626566.0
2020-07-05,4552.6,4618.39,4552.6,4585.49,556701123.0
2020-07-06,4565.73,4663.32,4565.73,4614.52,397974309.0
2020-07-07,4615.54,4681.72,4591.76,4636.74,12451501554.0
2020-07-08,4833.33,4833.33,4683.91,4758.62,106289354.0
